unit_id,sair_number,sair_letter,sair_title,unit_order,unit_type,text_arabic,transliteration_latin,translation_indonesian,text_gorontalo,doc_pages,pdf_pages
sair_17_unit_01,17,q,Sair Ketujuh Belas,1,header_dan_pembuka,اللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ * وَسَلِّمْ عَلَى رَسُوْلِ اللهِ,Allāhumma ṣalli 'alā muhammad; wa sallim 'alā rasūlillāh.,"Ya Allah, limpahkanlah salawat kepada Nabi Muhammad; dan limpahkanlah keselamatan kepada utusan Allah.",,88-92,91-95
sair_17_unit_02,17,q,Sair Ketujuh Belas,2,puisi_sair,"حَبِيْبٌ يُغَارُ الْبَدْرُ مِنْ حُسْنِ وَجْهِهِ * وَمِنْ نُوْرِهِ شَمْسُ الضُّحَى تَتَبَدَّلُ
وَالدِّيْنُ أَظْهَرَهُ مُحَمَّدُ * وَالْكُفْرُ أَبْطَلَهُ فَهَدَمَ","Habībun yugārul-badru min husni wajhihī * wa min nūrihī syamsud-duhā tatabaddalu;
Wad-dīnu aẓharahū Muhammad * wal-kufru abṭalahū fahadam.","Sang Kekasih yang membuat rembulan cemburu terpana memandang keelokan wajahnya; dan dari pancaran nur cahayanya matahari dhuha berganti kemilau;
Agama kebenaran telah dimenangkan oleh Muhammad; dan kekufuran telah dihancurleburkan dan diruntuhkannya.",,88-92,91-95
sair_17_unit_03,17,q,Sair Ketujuh Belas,3,puisi_sair,وَلَهُ عَلَى أَعْلَى الْجِبَالِ مَنَارٌ * تَهْدِيْ بِنُوْرِهِ الْقُلُوْبُ وَتَعْمُرُ,Wa lahu 'alā a'lāl-jibāli manār * tahdī bi nūrihil-qulūbu wa ta'maru.,Dan baginya di atas puncak gunung-gunung tertinggi terdapat mercusuar petunjuk; yang memandu kalbu manusia dengan cahayanya hingga makmur sentosa.,,88-92,91-95
sair_17_unit_04,17,q,Sair Ketujuh Belas,4,puisi_sair,"الْخَلْقُ كُلُّهُمُ عَبِيْدُ جَمَالِهِ * وَجَمِيْعُهُمْ لِسَنَا مَعَانِيْهِ هُدًى
بَاهُ النُّبُوَّةِ قَدْ عَلَا فِيْ مَرْتَبٍ * فَاقَتْ عَلَى عَرْشِ الْجَلَالِ سَمَاءَهُ","Al-khalqu kulluhumu 'abīdu jamālihī * wa jamī'uhum li sanā ma'ānīhi hudā;
Bāhun-nubuwwati qad 'alā fī martabin * fāqat 'alā 'arsyil-jalāli samā'ah.","Segenap makhluk terpikat takluk oleh keindahan budi pekertinya; dan mereka semua terhantar kepada petunjuk berkat kemilau luhur maknanya;
Kemegahan kenabiannya menjulang tinggi pada kedudukan martabat; yang melampaui tingginya langit menuju 'Arasy Keagungan.",,88-92,91-95
sair_17_unit_05,17,q,Sair Ketujuh Belas,5,puisi_sair,"سَلَامٌ عَلَى مَنْ صَافَحَتْهُ الْمَلَائِكَةُ * سَلَامٌ عَلَى مَنْ زَانَهُ اللهُ بِالْكَرَمِ
سَلَامٌ عَلَى قَبْرِ الْحَبِيْبِ مُحَمَّدٍ * بِطَابَةَ فِيْ أَرْضِ الْمَدِيْنَةِ يُقْصَدُ","Salāmun 'alā man ṣāfahat-hul-malā'ikah * salāmun 'alā man zānahul-lāhu bil-karam;
Salāmun 'alā qabril-habībi muhammadin * bi ṭābata fī arḍil-madīnati yuqṣad.","Salam sejahtera bagi sosok yang para malaikat berbaris menjabat tangannya; Salam sejahtera bagi insan yang dihiasi Allah dengan mahkota kemurahan;
Salam sejahtera senantiasa tercurah ke makam suci sang kekasih Muhammad SAW di kota Thabah Madinah yang diziarahi segenap umat.",,88-92,91-95
sair_17_unit_06,17,q,Sair Ketujuh Belas,6,puisi_sair,"فَيَا سَيِّدَ الْكَوْنَيْنِ يَا عَلَمَ الْهُدَى * إِلَيْكَ الِالْتِجَاءُ فِيْ كُلِّ مُهِمَّةٍ
فَكُنْ لِيْ شَفِيْعًا يَوْمَ لَا يَنْفَعُ الْمَالُ * وَلَا بَنُوْنَ إِلَّا بِقَلْبٍ سَلِيْمٍ","Fayā sayyidal-kaunaini yā 'alamal-hudā * ilaikal-iltijā'u fī kulli muhimmah;
Fakun lī syafī'an yauma lā yanfa'ul-māl * wa lā banūna illā bi qalbin salīm.","Wahai junjungan dunia dan akhirat, wahai panji petunjuk; kepadamulah kami memohon syafaat dalam setiap urusan genting;
Jadilah pembela syafaat bagiku di hari ketika tiada lagi berguna harta kekayaan dan anak keturunan melainkan orang yang menghadap Allah dengan hati yang selamat.",,88-92,91-95
sair_17_unit_07,17,q,Sair Ketujuh Belas,7,jabu_refrein,ذِكْرُ نَبِيٍّ تَمَّ الْمَوْلِدُ * ذِكْرُ نَبِيٍّ تَمَّ الْمَوْلِدُ * مُحَمَّدٌ رَسُوْلُ اللهِ * مُحَمَّدٌ حَبِيْبُ اللهِ * تَمَّ الْمَوْلِدُ الشَّرِيْفُ بِحَمْدِ اللهِ وَعَوْنِهِ,Żikru nabiyyin tammal-maulid 2x; Muhammadur-rasūlullāh * Muhammadun habībullāh * tammal-maulidusy-syarīfu bihamdillāhi wa 'aunih. (Jābu Tammatul Maulid),Zikir Tammatul Maulid (Khatam Bacaan): Mengingat Nabi telah sempurnalah pembacaan Maulid 2x; Muhammad adalah Rasulullah; Muhammad adalah Kekasih Allah; Telah sempurnalah pembacaan Maulid yang mulia (Dikili) ini dengan memanjatkan puji syukur ke hadirat Allah Ta'ala dan berkat pertolongan taufik-Nya.,,88-92,91-95
sair_17_unit_08,17,q,Sair Ketujuh Belas,8,doa_penutup,اللَّهُمَّ إِنَّا نَسْأَلُكَ بِجَاهِ نَبِيِّكَ الْمُصْطَفَى * وَرَسُوْلِكَ الْمُرْتَضَى * أَنْ تُطَهِّرَ قُلُوْبَنَا مِنْ كُلِّ وَصْفٍ يُبَاعِدُنَا عَنْ مُشَاهَدَتِكَ وَمَحَبَّتِكَ * وَأَنْ تُمِيْتَنَا عَلَى السُّنَّةِ وَالْجَمَاعَةِ * وَالشَّوْقِ إِلَى لِقَائِكَ يَا ذَا الْجَلَالِ وَالْإِكْرَامِ.,"Allāhumma innā nas'aluka bi jāhi nabiyyikal-musthafā, wa rasūlikal-murtadā, an tuṭahhira qulūbanā min kulli waṣfin yubā'idunā 'an musyāhadatika wa mahabbatika, wa an tumītanā 'alas-sunnati wal-jamā'ah, wasy-syauqi ilā liqā'ika yā żal-jalāli wal-ikrām.","Doa Maulid Penutup I (Tawassul Keagungan Nabi & Pensucian Hati): Ya Allah, sesungguhnya kami memohon kepada-Mu demi kehormatan Nabi-Mu yang terpilih dan Rasul-Mu yang Engkau ridhai, sucikanlah hati dan sanubari kami dari setiap sifat yang menjauhkan kami dari memandang keagungan-Mu dan mencintai-Mu; Wafatkanlah kami senantiasa di atas sunnah dan jamaah, serta penuhilah kalbu kami dengan kerinduan mendalam bersua dengan-Mu, wahai Pemilik Keagungan dan Kemuliaan.",,88-92,91-95
sair_17_unit_09,17,q,Sair Ketujuh Belas,9,doa_penutup,اللَّهُمَّ اجْعَلْنَا مِنْ خِيَارِ أُمَّتِهِ * وَاسْتُرْنَا بِذَيْلِ حُرْمَتِهِ * وَاحْشُرْنَا غَدًا فِيْ زُمْرَتِهِ * وَاسْتَعْمِلْ أَلْسِنَتَنَا فِيْ مَدْحِهِ وَنُصْرَتِهِ * وَأَحْيِنَا مُسْتَمْسِكِيْنَ بِطَاعَتِهِ وَمَحَبَّتِهِ * وَأَمِتْنَا عَلَى سُنَّتِهِ وَجَمَاعَتِهِ.,"Allāhummaj-'alnā min khiyāri ummatih, wasturnā biżaili hurmatih, wahsyurnā gadan fī zumratih, wasta'mil alsinatanā fī madhihī wa nuṣratih, wa ahyinā mustamsikīna biṭā'atihī wa mahabbatih, wa amitnā 'alā sunnatihī wa jamā'atih.","Doa Maulid Penutup II (Doa Syafaat & Hajat Umat): Ya Allah, jadikanlah kami tergolong sebaik-baik umatnya, tutupilah kelemahan dan aib kami di bawah jubah kemuliaannya, himpunlah kami kelak di hari kiamat dalam barisan golongannya, jadikanlah lisan kami senantiasa melantunkan pujian baginya dan membela agamanya, hidupkanlah kami tetap berpegang teguh pada ketaatan dan kecintaan kepadanya, dan matikanlah kami teguh di atas sunnahnya.",,88-92,91-95
sair_17_unit_10,17,q,Sair Ketujuh Belas,10,doa_penutup,اللَّهُمَّ أَدْخِلْنَا مَعَهُ الْجَنَّةَ فَإِنَّهُ أَوَّلُ مَنْ يَدْخُلُهَا * وَأَنْزِلْنَا مَعَهُ فِيْ قُصُوْرِهَا فَإِنَّهُ أَوَّلُ مَنْ يَنْزِلُهَا * وَارْحَمْنَا بِهِ يَوْمَ يَسْتَشْفِعُ بِهِ الْخَلَائِقُ فَتَرْحَمُهَا * اللَّهُمَّ إِنَّا قَدْ حَضَرْنَا قِرَاءَةَ مَوْلِدِ نَبِيِّكَ الْكَرِيْمِ * فَأَفِضْ عَلَيْنَا بِبَرَكَتِهِ لِبَاسَ الْعِزِّ وَالتَّكْرِيْمِ * وَأَسْكِنَّا بِجِوَارِهِ فِيْ دَارِ النَّعِيْمِ * وَنَعِّمْنَا بِمُشَاهَدَةِ وَجْهِكَ الْكَرِيْمِ فِي الْفِرْدَوْسِ الْأَعْلَى بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِيْنَ * وَصَلَّى اللهُ عَلَى سَيِّدِنَا مُحَمَّدٍ وَعَلَى آلِهِ وَصَحْبِهِ وَسَلَّمَ * وَالْحَمْدُ لِلّٰهِ رَبِّ الْعَالَمِيْنَ.,"Allāhumma adkhilnā ma'ahul-jannata fa innahū awwalu man yadkhuluhā, wa anzilnā ma'ahū fī quṣūrihā fa innahū awwalu man yanziluhā, warhamnā bihī yauma yastasyfi'u bihil-khalā'iqu fatarhamuhā. Allāhumma innā qad haḍarnā qirā'ata maulidi nabiyyikal-karīm, fa afiḍ 'alainā bi barakatihī libāsal-'izzi wat-takrīm, wa askinnā bijiwārihī fī dārin-na'īm, wa na''imnā bi musyāhadati wajhikal-karīm fil-firdausil-a'lā bi rahmatika yā arhamar-rāhimīn. Wa ṣallal-lāhu 'alā sayyidinā muhammadin wa 'alā ālihī wa ṣahbihī wa sallam, wal-hamdu lillāhi rabbil-'ālamīn.","Doa Maulid Penutup III (Puncak Munajat & Doa Khatam yang Agung): Ya Allah, masukkanlah kami bersama baginda Nabi ke dalam surga, karena dialah orang pertama yang memasukinya; tempatkanlah kami bersamanya di istana-istananya, karena dialah orang pertama yang menempatinya; dan rahmatilah kami berkat syafaatnya di hari ketika segenap makhluk memohon syafaat kepadanya lalu Engkau merahmati mereka. Ya Allah, sungguh kami telah berhimpun khusyuk menghadiri pembacaan maulid Nabi-Mu yang mulia (Naskah Dikili Gorontalo ini), maka limpahkanlah kepada kami berkat keberkahannya pakaian kemuliaan dan kehormatan agung, tempatkanlah kami berdampingan dengannya di dalam surga kenikmatan, dan karuniakanlah kenikmatan memandang Wajah-Mu Yang Maha Mulia di surga Firdaus yang tertinggi dengan rahmat kasih-Mu wahai Tuhan Yang Maha Pengasih dari segala yang mengasihi. Semoga salawat dan keselamatan senantiasa tercurah kepada junjungan kami Nabi Muhammad SAW, segenap keluarga, dan sahabatnya. Dan segala puji bagi Allah, Tuhan semesta alam.",,88-92,91-95
sair_17_unit_11,17,q,Sair Ketujuh Belas,11,jabu_refrein,سُبْحَانَ رَبِّكَ رَبِّ الْعِزَّةِ عَمَّا يَصِفُوْنَ * وَسَلَامٌ عَلَى الْمُرْسَلِيْنَ * وَالْحَمْدُ لِلّٰهِ رَبِّ الْعَالَمِيْنَ,Subhāna rabbika rabbil-'izzati 'ammā yaṣifūn * wa salāmun 'alal-mursalīn * wal-hamdu lillāhi rabbil-'ālamīn. (Jābu Khatam Dikili),"Maha Suci Tuhanmu, Tuhan Yang Memiliki Keperkasaan dari apa yang mereka sifatkan; Dan salam sejahtera semoga tercurah kepada para rasul utusan; Dan segala puji bagi Allah Tuhan semesta alam.",,88-92,91-95
